1635763800000,62172.3,62281.1,62160.3,62259.6,75.280,1635764099999,4684444.7177,1562,46.591,2899049.5334,0
1635764100000,62253.1,62380.7,62220.1,62350.0,94.377,1635764399999,5879170.7623,1704,54.595,3400781.0547,0
1635764400000,62350.0,62556.8,62279.6,62432.0,220.656,1635764699999,13774116.4374,4268,112.935,7050236.2669,0
1635764700000,62432.0,62505.6,62305.2,62388.4,196.547,1635764999999,12266446.5952,3257,103.794,6478437.4509,0
1635765000000,62388.4,62388.4,62228.0,62254.9,178.930,1635765299999,11147552.6296,2690,77.612,4833688.0424,0
1635765300000,62254.8,62301.8,62169.2,62180.1,93.650,1635765599999,5827220.4452,1577,41.282,2568937.5209,0
1635765600000,62177.1,62269.1,62099.7,62168.2,146.201,1635765899999,9093492.1385,2535,65.114,4050339.3626,0
1635765900000,62162.2,62231.4,62153.0,62203.8,91.684,1635766199999,5703285.6149,1238,33.807,2102687.0346,0
1635766200000,62203.8,62319.8,62163.7,62170.8,81.079,1635766499999,5046235.4949,1249,53.997,3361366.2327,0
1635766500000,62171.0,62199.9,62125.1,62135.1,47.537,1635766799999,2954694.3209,874,29.255,1818197.2856,0
1635766800000,62135.1,62162.4,61894.2,62009.0,232.375,1635767099999,14406832.7504,3693,111.922,6938603.2603,0
1635767100000,62011.8,62151.6,61980.0,61980.0,83.947,1635767399999,5210067.6351,1765,45.875,2847477.1311,0
1635767400000,61978.4,62059.8,61923.6,62021.4,99.161,1635767699999,6147526.2380,1638,54.904,3403744.6358,0
1635767700000,62018.8,62032.0,61892.8,61906.8,81.786,1635767999999,5066044.1891,1383,31.693,1963073.4665,0
1635768000000,61906.7,62196.9,61894.4,62063.7,230.992,1635768299999,14335562.5665,3466,129.029,8006871.6160,0
1635768300000,62063.7,62106.6,62021.1,62078.6,136.618,1635768599999,8478518.4854,1916,69.955,4341284.4129,0
1635768600000,62078.6,62262.5,62078.6,62154.0,196.196,1635768899999,12197360.2909,3403,119.606,7434374.0414,0
1635768900000,62154.1,62154.1,61997.5,62015.2,117.070,1635769199999,7264417.8885,1917,56.301,3493618.5015,0
1635769200000,62015.2,62080.1,61871.4,61871.4,141.405,1635769499999,8760470.4401,2452,50.257,3114038.2384,0
1635769500000,61889.1,62000.0,61811.4,61924.5,214.251,1635769799999,13263170.0461,4024,112.790,6982663.3535,0
1635769800000,61920.1,61979.5,61853.2,61930.0,77.038,1635770099999,4768988.0996,1549,42.819,2650469.5442,0
1635770100000,61931.8,61988.1,61892.4,61950.0,123.509,1635770399999,7647916.5307,1680,55.259,3422235.3617,0
1635770400000,61950.1,61967.9,61902.8,61902.9,39.336,1635770699999,2436097.5281,755,19.754,1223350.4419,0
1635770700000,61902.9,61951.6,61693.7,61910.0,209.586,1635770999999,12960538.1009,3858,91.274,5644701.5076,0
1635771000000,61906.9,62081.3,61898.8,62041.9,138.186,1635771299999,8564818.4839,1996,98.475,6103290.9966,0
1635771300000,62040.0,62040.0,61899.2,61931.9,72.005,1635771599999,4461032.7203,1269,31.291,1938355.3144,0
1635771600000,61931.9,61983.1,61842.0,61848.0,46.996,1635771899999,2909445.2610,1062,21.071,1304529.2555,0
1635771900000,61847.9,61887.4,61845.3,61850.5,45.018,1635772199999,2785093.0098,741,24.603,1522029.7272,0
1635772200000,61850.4,61900.0,61814.0,61895.2,68.762,1635772499999,4253037.7681,1323,39.108,2418846.7170,0
1635772500000,61895.4,61902.4,61839.0,61873.3,42.232,1635772799999,2612932.7271,792,21.840,1351167.3007,0
1635772800000,61873.2,61911.4,61792.5,61885.2,77.190,1635773099999,4774546.9783,1272,35.148,2173850.5940,0
1635773100000,61885.1,61978.9,61838.2,61968.5,31.538,1635773399999,1952359.7311,792,21.195,1312013.0822,0
1635773400000,61968.6,62058.3,61911.5,62058.2,70.142,1635773699999,4348277.1622,1168,41.214,2554987.3651,0
1635773700000,62058.3,62063.6,61866.2,62034.7,114.304,1635773999999,7085666.9581,2311,59.521,3689774.6405,0
1635774000000,62034.7,62034.7,61915.9,61980.0,92.631,1635774299999,5739539.7292,1909,40.367,2501002.0712,0
1635774300000,61979.9,62053.0,61876.0,61876.0,156.323,1635774599999,9688533.5634,2849,68.813,4264549.6972,0
1635774600000,61875.1,62016.7,61869.0,61997.9,89.533,1635774899999,5547918.9245,1556,51.616,3197891.7150,0
1635774900000,61997.9,62114.4,61969.6,62020.3,186.257,1635775199999,11556588.7277,3044,107.878,6692399.3743,0
1635775200000,62016.2,62066.4,61834.2,61865.1,125.270,1635775499999,7758601.8406,2063,40.496,2508316.6963,0
1635775500000,61865.2,61890.0,61825.0,61883.2,58.769,1635775799999,3635448.7121,1098,36.671,2268547.0693,0
1635775800000,61880.5,61885.5,61810.0,61846.3,87.182,1635776099999,5392051.2700,1328,30.214,1868720.4762,0
1635776100000,61844.2,61917.7,61840.7,61911.1,44.398,1635776399999,2747474.2082,1034,26.667,1650107.2438,0
1635776400000,61911.1,61961.7,61849.3,61855.1,62.510,1635776699999,3870109.1373,1360,34.418,2130925.5571,0
1635776700000,61855.1,61863.5,61805.5,61814.1,55.370,1635776999999,3423469.3577,1157,26.316,1627014.1091,0
1635777000000,61814.1,61849.7,61768.8,61826.3,67.221,1635777299999,4154479.6460,1266,36.221,2238431.6568,0
1635777300000,61825.2,61833.9,61727.5,61755.2,127.800,1635777599999,7893780.9923,2151,53.291,3291510.4274,0
1635777600000,61755.2,61773.7,61721.3,61765.0,77.071,1635777899999,4759565.6451,1203,36.560,2257757.9058,0
1635777900000,61764.9,61829.9,61598.8,61754.3,254.988,1635778199999,15734302.8565,3791,117.888,7275396.0607,0
1635778200000,61754.3,61770.3,61593.1,61600.0,92.368,1635778499999,5695974.9987,2082,42.278,2607388.2028,0
1635778500000,61600.0,61624.5,61387.9,61530.2,372.711,1635778799999,22921712.2190,6536,170.635,10493806.1303,0
1635778800000,61530.1,61622.6,61484.3,61486.6,143.118,1635779099999,8811761.2464,2565,58.445,3597796.1758,0
1635779100000,61486.7,61580.0,61474.0,61540.9,45.639,1635779399999,2808604.4238,1102,24.980,1537143.6665,0
1635779400000,61540.9,61590.4,61478.2,61548.1,50.875,1635779699999,3130891.9903,1207,27.694,1704257.8781,0
1635779700000,61550.0,61620.4,61540.0,61607.5,39.966,1635779999999,2461533.3117,794,20.868,1285264.3397,0
1635780000000,61609.0,61689.9,61572.1,61599.8,92.853,1635780299999,5722896.2955,1702,54.445,3355725.4407,0
1635780300000,61598.7,61598.7,61496.1,61533.9,124.749,1635780599999,7679743.6760,1383,92.726,5708669.8921,0
1635780600000,61533.9,61672.0,61527.9,61574.4,82.698,1635780899999,5095673.3214,1611,44.283,2728349.6946,0
1635780900000,61578.2,61650.0,61573.9,61601.0,46.576,1635781199999,2869668.8275,861,23.049,1420013.0984,0
1635781200000,61601.0,61624.8,61528.7,61540.5,60.454,1635781499999,3722998.3166,1190,28.929,1781777.8295,0
1635781500000,61540.5,61576.9,61505.0,61538.3,50.517,1635781799999,3108887.6762,841,28.500,1753880.2884,0
1635781800000,61538.2,61586.9,61517.2,61526.2,75.685,1635782099999,4657420.2003,1037,29.548,1818378.6421,0
1635782100000,61526.2,61667.0,61522.1,61623.6,116.106,1635782399999,7153592.8239,1990,70.686,4354572.8160,0
1635782400000,61623.7,61626.6,61525.8,61535.9,95.145,1635782699999,5859076.8544,2019,43.743,2693475.1635,0
1635782700000,61535.9,61554.7,61515.3,61528.0,26.677,1635782999999,1641582.4297,726,13.824,850667.9725,0
1635783000000,61529.9,61530.0,61467.6,61499.9,58.261,1635783299999,3582339.8695,978,21.584,1327044.2394,0
